date,area,shift,total_assigned,total_present,total_absent,critical_present,total_work_hours,total_overtime_hours,coal_production_tonnes,target_production,total_cost_inr,revenue_inr,net_profit_inr,attendance_pct,critical_absent,critical_attendance_pct,production_achievement_pct,profit_per_tonne,cost_per_tonne,revenue_per_tonne,tonnes_per_worker,tonnes_per_critical_worker,tonnes_per_work_hour,overtime_pct,critical_staff_ratio,target_gap_tonnes,profit_margin_pct,work_hours_per_tonne
19-06-2025,Korba,Night,600,540,60,420,4320,181.2,4998.54,1333,1804989,9497226,7692237,90,180,70,374.98,1538.9,361.1,1900,9.26,11.9,1.16,4.19,77.78,3665.54,80.99,0.86
21-06-2025,Dipka,Morning,600,552,48,396,4416,178.8,5124.54,2000,2102216,14348712,12246496,92,204,66,256.23,2389.77,410.23,2800,9.28,12.94,1.16,4.05,71.74,3124.54,85.35,0.86
23-06-2025,Kusmunda,Evening,600,552,48,384,4416,140.4,4947.14,2500,2780477,10883708,8103231,92,216,64,197.89,1637.96,562.04,2200,8.96,12.88,1.12,3.18,69.57,2447.14,74.45,0.89
24-06-2025,Dipka,Evening,600,528,72,384,4224,178.8,5204.77,2000,2136458,14573356,12436898,88,216,64,260.24,2389.52,410.48,2800,9.86,13.55,1.23,4.23,72.73,3204.77,85.34,0.81
25-06-2025,Korba,Evening,600,516,84,348,4128,175.2,3498.56,1333,1276596,6647264,5370668,86,252,58,262.46,1535.11,364.89,1900,6.78,10.05,0.85,4.24,67.44,2165.56,80.8,1.18
27-06-2025,Dipka,Night,600,564,36,432,4512,244.8,4869.92,2000,2002918,13635776,11632858,94,168,72,243.5,2388.72,411.28,2800,8.63,11.27,1.08,5.43,76.6,2869.92,85.31,0.93
09-10-2025,Korba,Morning,600,516,84,396,4128,140.4,4447.38,1333,1612733,8450022,6837289,86,204,66,333.64,1537.37,362.63,1900,8.62,11.23,1.08,3.4,76.74,3114.38,80.91,0.93
10-10-2025,Korba,Morning,600,564,36,372,4512,175.2,5232.89,1333,1890111.5,9942491,8052379.5,94,228,62,392.56,1538.8,361.2,1900,9.28,14.07,1.16,3.88,65.96,3899.89,80.99,0.86
12-10-2025,Dipka,Morning,600,564,36,420,4512,182.4,5857.89,2000,2402606,16402092,13999486,94,180,70,292.89,2389.85,410.15,2800,10.39,13.95,1.3,4.04,74.47,3857.89,85.35,0.77
12-10-2025,Dipka,Evening,600,588,12,396,4704,82.8,5067.06,2000,2079124,14187768,12108644,98,204,66,253.35,2389.68,410.32,2800,8.62,12.8,1.08,1.76,67.35,3067.06,85.35,0.93
13-10-2025,Korba,Evening,600,552,48,408,4416,130.8,3972.31,1333,1449008.5,7547389,6098380.5,92,192,68,298,1535.22,364.78,1900,7.2,9.74,0.9,2.96,73.91,2639.31,80.8,1.11
14-10-2025,Kusmunda,Morning,600,552,48,372,4416,234,4647.64,2500,2608402,10224808,7616406,92,228,62,185.91,1638.77,561.23,2200,8.42,12.49,1.05,5.3,67.39,2147.64,74.49,0.95
14-10-2025,Kusmunda,Evening,600,540,60,324,4320,112.8,6641.91,2500,3709700.5,14612202,10902501.5,90,276,54,265.68,1641.47,558.53,2200,12.3,20.5,1.54,2.61,60,4141.91,74.61,0.65
31-01-2025,Dipka,Evening,600,576,24,444,4608,285.6,5292.74,2000,2171746,14819672,12647926,96,156,74,264.64,2389.67,410.33,2800,9.19,11.92,1.15,6.2,77.08,3292.74,85.35,0.87
31-01-2025,Dipka,Night,600,564,36,444,4512,151.2,5931.81,2000,2430674,16609068,14178394,94,156,74,296.59,2390.23,409.77,2800,10.52,13.36,1.31,3.35,78.72,3931.81,85.37,0.76
03-02-2025,Korba,Morning,600,540,60,384,4320,64.8,6079.59,1333,2188806.5,11551221,9362414.5,90,216,64,456.08,1539.97,360.03,1900,11.26,15.83,1.41,1.5,71.11,4746.59,81.05,0.71
06-02-2025,Dipka,Night,600,576,24,456,4608,222,4988.48,2000,2052492,13967744,11915252,96,144,76,249.42,2388.55,411.45,2800,8.66,10.94,1.08,4.82,79.17,2988.48,85.31,0.92
24-05-2025,Dipka,Night,600,528,72,384,4224,108,5650.57,2000,2318828,15821596,13502768,88,216,64,282.53,2389.63,410.37,2800,10.7,14.72,1.34,2.56,72.73,3650.57,85.34,0.75
24-05-2025,Kusmunda,Morning,600,564,36,384,4512,217.2,5567.02,2500,3120461,12247444,9126983,94,216,64,222.68,1639.47,560.53,2200,9.87,14.5,1.23,4.81,68.09,3067.02,74.52,0.81
24-05-2025,Kusmunda,Evening,600,552,48,336,4416,48,5063.55,2500,2839702.5,11139810,8300107.5,92,264,56,202.54,1639.19,560.81,2200,9.17,15.07,1.15,1.09,60.87,2563.55,74.51,0.87
26-05-2025,Dipka,Morning,600,540,60,432,4320,196.8,5169,2000,2123750,14473200,12349450,90,168,72,258.45,2389.14,410.86,2800,9.57,11.97,1.2,4.56,80,3169,85.33,0.84
26-05-2025,Korba,Night,600,540,60,384,4320,146.4,5334.47,1333,1924914.5,10135493,8210578.5,90,216,64,400.19,1539.16,360.84,1900,9.88,13.89,1.23,3.39,71.11,4001.47,81.01,0.81
27-05-2025,Korba,Evening,600,540,60,384,4320,111.6,4878,1333,1764300,9268200,7503900,90,216,64,365.94,1538.31,361.69,1900,9.03,12.7,1.13,2.58,71.11,3545,80.96,0.89
09-09-2025,Dipka,Night,600,564,36,384,4512,187.2,5013.78,2000,2063462,14038584,11975122,94,216,64,250.69,2388.44,411.56,2800,8.89,13.06,1.11,4.15,68.09,3013.78,85.3,0.9
09-09-2025,Kusmunda,Evening,600,552,48,372,4416,168,4993.89,2500,2799689.5,10986558,8186868.5,92,228,62,199.76,1639.38,560.62,2200,9.05,13.42,1.13,3.8,67.39,2493.89,74.52,0.88
11-09-2025,Kusmunda,Night,600,528,72,360,4224,114,5722.05,2500,3204427.5,12588510,9384082.5,88,240,60,228.88,1639.99,560.01,2200,10.84,15.89,1.35,2.7,68.18,3222.05,74.54,0.74
12-09-2025,Korba,Night,600,528,72,396,4224,116.4,4917.24,1333,1773334,9342756,7569422,88,204,66,368.89,1539.36,360.64,1900,9.31,12.42,1.16,2.76,75,3584.24,81.02,0.86
13-09-2025,Dipka,Morning,600,564,36,396,4512,230.4,5958.91,2000,2443114,16684948,14241834,94,204,66,297.95,2390.01,409.99,2800,10.57,15.05,1.32,5.11,70.21,3958.91,85.36,0.76
13-09-2025,Dipka,Evening,600,528,72,348,4224,141.6,4954.02,2000,2036258,13871256,11834998,88,252,58,247.7,2388.97,411.03,2800,9.38,14.24,1.17,3.35,65.91,2954.02,85.32,0.85
13-09-2025,Korba,Night,600,576,24,408,4608,186,5252.07,1333,1894674.5,9978933,8084258.5,96,192,68,394,1539.25,360.75,1900,9.12,12.87,1.14,4.04,70.83,3919.07,81.01,0.88
30-12-2025,Dipka,Night,600,552,48,396,4416,326.4,5265.42,2000,2164868,14743176,12578308,92,204,66,263.27,2388.85,411.15,2800,9.54,13.3,1.19,7.39,71.74,3265.42,85.32,0.84
31-12-2025,Dipka,Night,600,564,36,432,4512,25.2,5413.35,2000,2223190,15157380,12934190,94,168,72,270.67,2389.31,410.69,2800,9.6,12.53,1.2,0.56,76.6,3413.35,85.33,0.83
01-01-2025,Kusmunda,Morning,600,504,96,360,4032,204,5927.74,2500,3312957,13041028,9728071,84,240,60,237.11,1641.11,558.89,2200,11.76,16.47,1.47,5.06,71.43,3427.74,74.6,0.68
02-01-2025,Korba,Night,600,528,72,360,4224,133.2,4970.44,1333,1797104,9443836,7646732,88,240,60,372.88,1538.44,361.56,1900,9.41,13.81,1.18,3.15,68.18,3637.44,80.97,0.85
03-01-2025,Dipka,Evening,600,528,72,396,4224,301.2,4789.17,2000,1969468,13409676,11440208,88,204,66,239.46,2388.77,411.23,2800,9.07,12.09,1.13,7.13,75,2789.17,85.31,0.88
06-01-2025,Kusmunda,Night,600,552,48,396,4416,133.2,4681.49,2500,2620069.5,10299278,7679208.5,92,204,66,187.26,1640.33,559.67,2200,8.48,11.82,1.06,3.02,71.74,2181.49,74.56,0.94
06-01-2025,Korba,Morning,600,576,24,384,4608,164.4,4797.8,1333,1738880,9115820,7376940,96,216,64,359.92,1537.57,362.43,1900,8.33,12.49,1.04,3.57,66.67,3464.8,80.92,0.96
07-01-2025,Korba,Evening,600,552,48,396,4416,141.6,5191.65,1333,1880377.5,9864135,7983757.5,92,204,66,389.47,1537.81,362.19,1900,9.41,13.11,1.18,3.21,71.74,3858.65,80.94,0.85
24-04-2025,Korba,Evening,600,552,48,372,4416,80.4,4509.65,1333,1640827.5,8568335,6927507.5,92,228,62,338.31,1536.15,363.85,1900,8.17,12.12,1.02,1.82,67.39,3176.65,80.85,0.98
25-04-2025,Dipka,Night,600,552,48,396,4416,92.4,6435.09,2000,2631336,18018252,15386916,92,204,66,321.75,2391.1,408.9,2800,11.66,16.25,1.46,2.09,71.74,4435.09,85.4,0.69
25-04-2025,Kusmunda,Evening,600,552,48,360,4416,93.6,5706.24,2500,3191882,12553728,9361846,92,240,60,228.25,1640.63,559.37,2200,10.34,15.85,1.29,2.12,65.22,3206.24,74.57,0.77
28-04-2025,Dipka,Evening,600,540,60,384,4320,145.2,5662.78,2000,2327662,15855784,13528122,90,216,64,283.14,2388.95,411.05,2800,10.49,14.75,1.31,3.36,71.11,3662.78,85.32,0.76
28-04-2025,Dipka,Night,600,564,36,396,4512,126,5583.03,2000,2290212,15632484,13342272,94,204,66,279.15,2389.79,410.21,2800,9.9,14.1,1.24,2.79,70.21,3583.03,85.35,0.81
29-04-2025,Korba,Night,600,564,36,396,4512,63.6,5139.25,1333,1858937.5,9764575,7905637.5,94,204,66,385.54,1538.29,361.71,1900,9.11,12.98,1.14,1.41,70.21,3806.25,80.96,0.88
12-08-2025,Korba,Morning,600,564,36,372,4512,238.8,4870.49,1333,1763271.5,9253931,7490659.5,94,228,62,365.38,1537.97,362.03,1900,8.64,13.09,1.08,5.29,65.96,3537.49,80.95,0.93
13-08-2025,Korba,Morning,600,504,96,348,4032,177.6,4599.25,1333,1666537.5,8738575,7072037.5,84,252,58,345.03,1537.65,362.35,1900,9.13,13.22,1.14,4.4,69.05,3266.25,80.93,0.88
14-08-2025,Korba,Morning,600,516,84,360,4128,78,4678.87,1333,1692354.5,8889853,7197498.5,86,240,60,351,1538.3,361.7,1900,9.07,13,1.13,1.89,69.77,3345.87,80.96,0.88
14-08-2025,Korba,Evening,600,480,120,336,3840,264,4668.2,1333,1688620,8869580,7180960,80,264,56,350.2,1538.27,361.73,1900,9.73,13.89,1.22,6.88,70,3335.2,80.96,0.82
15-08-2025,Dipka,Evening,600,528,72,396,4224,314.4,5698.47,2000,2333488,15955716,13622228,88,204,66,284.92,2390.51,409.49,2800,10.79,14.39,1.35,7.44,75,3698.47,85.38,0.74
15-08-2025,Kusmunda,Morning,600,516,84,348,4128,199.2,4626.02,2500,2591811,10177244,7585433,86,252,58,185.04,1639.73,560.27,2200,8.97,13.29,1.12,4.83,67.44,2126.02,74.53,0.89
16-08-2025,Kusmunda,Morning,600,504,96,348,4032,192,6185.3,2500,3449615,13607660,10158045,84,252,58,247.41,1642.29,557.71,2200,12.27,17.77,1.53,4.76,69.05,3685.3,74.65,0.65
18-08-2025,Kusmunda,Night,600,492,108,336,3936,157.2,5171.82,2500,2902551,11378004,8475453,82,264,56,206.87,1638.78,561.22,2200,10.51,15.39,1.31,3.99,68.29,2671.82,74.49,0.76
19-08-2025,Dipka,Morning,600,576,24,384,4608,302.4,5498.37,2000,2251948,15395436,13143488,96,216,64,274.92,2390.43,409.57,2800,9.55,14.32,1.19,6.56,66.67,3498.37,85.37,0.84
19-08-2025,Dipka,Night,600,564,36,480,4512,81.6,4707.99,2000,1933796,13182372,11248576,94,120,80,235.4,2389.25,410.75,2800,8.35,9.81,1.04,1.81,85.11,2707.99,85.33,0.96
10-12-2025,Korba,Evening,600,528,72,360,4224,123.6,3844.72,1333,1402552,7304968,5902416,88,240,60,288.43,1535.2,364.8,1900,7.28,10.68,0.91,2.93,68.18,2511.72,80.8,1.1
12-12-2025,Kusmunda,Night,600,564,36,396,4512,214.8,5293.13,2500,2968221.5,11644886,8676664.5,94,204,66,211.73,1639.23,560.77,2200,9.38,13.37,1.17,4.76,70.21,2793.13,74.51,0.85
14-12-2025,Kusmunda,Morning,600,564,36,396,4512,128.4,5706.94,2500,3193467,12555268,9361801,94,204,66,228.28,1640.42,559.58,2200,10.12,14.41,1.26,2.85,70.21,3206.94,74.56,0.79
14-12-2025,Kusmunda,Night,600,516,84,384,4128,40.8,4560.01,2500,2562105.5,10032022,7469916.5,86,216,64,182.4,1638.14,561.86,2200,8.84,11.88,1.1,0.99,74.42,2060.01,74.46,0.91
16-12-2025,Dipka,Night,600,564,36,420,4512,117.6,5358.49,2000,2197496,15003772,12806276,94,180,70,267.92,2389.9,410.1,2800,9.5,12.76,1.19,2.61,74.47,3358.49,85.35,0.84
16-12-2025,Kusmunda,Night,600,564,36,396,4512,208.8,5327.09,2500,2981549.5,11719598,8738048.5,94,204,66,213.08,1640.3,559.7,2200,9.45,13.45,1.18,4.63,70.21,2827.09,74.56,0.85
17-12-2025,Kusmunda,Night,600,576,24,372,4608,64.8,5314.84,2500,2978112,11692648,8714536,96,228,62,212.59,1639.66,560.34,2200,9.23,14.29,1.15,1.41,64.58,2814.84,74.53,0.87
18-12-2025,Korba,Morning,600,552,48,456,4416,169.2,5344.93,1333,1924725.5,10155367,8230641.5,92,144,76,400.97,1539.9,360.1,1900,9.68,11.72,1.21,3.83,82.61,4011.93,81.05,0.83
19-12-2025,Dipka,Evening,600,528,72,360,4224,250.8,4982.91,2000,2050164,13952148,11901984,88,240,60,249.15,2388.56,411.44,2800,9.44,13.84,1.18,5.94,68.18,2982.91,85.31,0.85
19-12-2025,Kusmunda,Morning,600,528,72,336,4224,327.6,5336.88,2500,2984684,11741136,8756452,88,264,56,213.48,1640.74,559.26,2200,10.11,15.88,1.26,7.76,63.64,2836.88,74.58,0.79
04-04-2025,Kusmunda,Morning,600,504,96,372,4032,70.8,4797.95,2500,2694372.5,10555490,7861117.5,84,228,62,191.92,1638.43,561.57,2200,9.52,12.9,1.19,1.76,73.81,2297.95,74.47,0.84
05-04-2025,Kusmunda,Morning,600,552,48,396,4416,207.6,5021.54,2500,2816497,11047388,8230891,92,204,66,200.86,1639.12,560.88,2200,9.1,12.68,1.14,4.7,71.74,2521.54,74.51,0.88
07-04-2025,Dipka,Night,600,564,36,408,4512,147.6,5022.3,2000,2065070,14062440,11997370,94,192,68,251.12,2388.82,411.18,2800,8.9,12.31,1.11,3.27,72.34,3022.3,85.31,0.9
07-04-2025,Kusmunda,Morning,600,540,60,336,4320,307.2,3912.78,2500,2202829,8608116,6405287,90,264,56,156.51,1637.02,562.98,2200,7.25,11.65,0.91,7.11,62.22,1412.78,74.41,1.1
04-04-2025,Kusmunda,Morning,600,504,96,372,4032,70.8,4797.95,2500,2694372.5,10555490,7861117.5,84,228,62,191.92,1638.43,561.57,2200,9.52,12.9,1.19,1.76,73.81,2297.95,74.47,0.84
05-04-2025,Kusmunda,Morning,600,552,48,396,4416,207.6,5021.54,2500,2816497,11047388,8230891,92,204,66,200.86,1639.12,560.88,2200,9.1,12.68,1.14,4.7,71.74,2521.54,74.51,0.88
07-04-2025,Dipka,Night,600,564,36,408,4512,147.6,5022.3,2000,2065070,14062440,11997370,94,192,68,251.12,2388.82,411.18,2800,8.9,12.31,1.11,3.27,72.34,3022.3,85.31,0.9
07-04-2025,Kusmunda,Morning,600,540,60,336,4320,307.2,3912.78,2500,2202829,8608116,6405287,90,264,56,156.51,1637.02,562.98,2200,7.25,11.65,0.91,7.11,62.22,1412.78,74.41,1.1
08-04-2025,Kusmunda,Night,600,576,24,384,4608,208.8,5765.05,2500,3220827.5,12683110,9462282.5,96,216,64,230.6,1641.32,558.68,2200,10.01,15.01,1.25,4.53,66.67,3265.05,74.61,0.8
09-04-2025,Dipka,Night,600,516,84,408,4128,108,4922.27,2000,2024308,13782356,11758048,86,192,68,246.11,2388.75,411.25,2800,9.54,12.06,1.19,2.62,79.07,2922.27,85.31,0.84
09-04-2025,Kusmunda,Evening,600,552,48,432,4416,116.4,5286.58,2500,2961319,11630476,8669157,92,168,72,211.46,1639.84,560.16,2200,9.58,12.24,1.2,2.64,78.26,2786.58,74.54,0.84
10-04-2025,Korba,Morning,600,516,84,384,4128,112.8,4520.03,1333,1643710.5,8588057,6944346.5,86,216,64,339.09,1536.35,363.65,1900,8.76,11.77,1.09,2.73,74.42,3187.03,80.86,0.91
12-04-2025,Kusmunda,Night,600,528,72,348,4224,142.8,5858.52,2500,3280986,12888744,9607758,88,252,58,234.34,1639.96,560.04,2200,11.1,16.83,1.39,3.38,65.91,3358.52,74.54,0.72
13-04-2025,Dipka,Evening,600,552,48,420,4416,123.6,5731.65,2000,2352210,16048620,13696410,92,180,70,286.58,2389.61,410.39,2800,10.38,13.65,1.3,2.8,76.09,3731.65,85.34,0.77
13-04-2025,Kusmunda,Morning,600,540,60,336,4320,163.2,5642.37,2500,3164353.5,12413214,9248860.5,90,264,56,225.69,1639.18,560.82,2200,10.45,16.79,1.31,3.78,62.22,3142.37,74.51,0.77
26-07-2025,Korba,Night,600,552,48,372,4416,264,4939.78,1333,1791373,9385582,7594209,92,228,62,370.58,1537.36,362.64,1900,8.95,13.28,1.12,5.98,67.39,3606.78,80.91,0.89
27-07-2025,Korba,Night,600,528,72,372,4224,243.6,3888.22,1333,1412227,7387618,5975391,88,228,62,291.69,1536.79,363.21,1900,7.36,10.45,0.92,5.77,70.45,2555.22,80.88,1.09
13-05-2025,Kusmunda,Evening,600,552,48,348,4416,178.8,5538.11,2500,3096210.5,12183842,9087631.5,92,252,58,221.52,1640.93,559.07,2200,10.03,15.91,1.25,4.05,63.04,3038.11,74.59,0.8
16-05-2025,Korba,Morning,600,468,132,348,3744,58.8,5084.73,1333,1833655.5,9660987,7827331.5,78,252,58,381.45,1539.38,360.62,1900,10.86,14.61,1.36,1.57,74.36,3751.73,81.02,0.74
17-05-2025,Kusmunda,Evening,600,564,36,372,4512,151.2,4396.31,2500,2471020.5,9671882,7200861.5,94,228,62,175.85,1637.93,562.07,2200,7.79,11.82,0.97,3.35,65.96,1896.31,74.45,1.03
18-05-2025,Korba,Evening,600,564,36,348,4512,90,4790.25,1333,1732187.5,9101475,7369287.5,94,252,58,359.36,1538.39,361.61,1900,8.49,13.77,1.06,1.99,61.7,3457.25,80.97,0.94
30-08-2025,Dipka,Night,600,552,48,372,4416,182.4,5406.3,2000,2218320,15137640,12919320,92,228,62,270.32,2389.68,410.32,2800,9.79,14.53,1.22,4.13,67.39,3406.3,85.35,0.82
31-08-2025,Korba,Morning,600,552,48,372,4416,122.4,4496.82,1333,1629287,8543958,6914671,92,228,62,337.35,1537.68,362.32,1900,8.15,12.09,1.02,2.77,67.39,3163.82,80.93,0.98
01-09-2025,Korba,Evening,600,564,36,396,4512,100.8,5812.25,1333,2090537.5,11043275,8952737.5,94,204,66,436.03,1540.32,359.68,1900,10.31,14.68,1.29,2.23,70.21,4479.25,81.07,0.78
02-09-2025,Dipka,Night,600,564,36,384,4512,150,6552.44,2000,2684376,18346832,15662456,94,216,64,327.62,2390.32,409.68,2800,11.62,17.06,1.45,3.32,68.09,4552.44,85.37,0.69
03-09-2025,Dipka,Morning,600,564,36,396,4512,141.6,4881.96,2000,2005184,13669488,11664304,94,204,66,244.1,2389.27,410.73,2800,8.66,12.33,1.08,3.14,70.21,2881.96,85.33,0.92
03-09-2025,Korba,Night,600,576,24,384,4608,252,4858.78,1333,1759173,9231682,7472509,96,216,64,364.5,1537.94,362.06,1900,8.44,12.65,1.05,5.47,66.67,3525.78,80.94,0.95
05-09-2025,Dipka,Morning,600,540,60,444,4320,294,5589.91,2000,2295214,15651748,13356534,90,156,74,279.5,2389.4,410.6,2800,10.35,12.59,1.29,6.81,82.22,3589.91,85.34,0.77
05-09-2025,Korba,Night,600,564,36,408,4512,99.6,4266.62,1333,1547117,8106578,6559461,94,192,68,320.08,1537.39,362.61,1900,7.56,10.46,0.95,2.21,72.34,2933.62,80.92,1.06
06-09-2025,Kusmunda,Morning,600,528,72,360,4224,126,5780.18,2500,3236949,12716396,9479447,88,240,60,231.21,1639.99,560.01,2200,10.95,16.06,1.37,2.98,68.18,3280.18,74.55,0.73
07-09-2025,Korba,Evening,600,564,36,420,4512,160.8,4445.45,1333,1612157.5,8446355,6834197.5,94,180,70,333.49,1537.35,362.65,1900,7.88,10.58,0.99,3.56,74.47,3112.45,80.91,1.01
22-12-2025,Dipka,Night,600,576,24,396,4608,176.4,4857.95,2000,1992730,13602260,11609530,96,204,66,242.9,2389.8,410.2,2800,8.43,12.27,1.05,3.83,68.75,2857.95,85.35,0.95
25-12-2025,Dipka,Night,600,516,84,384,4128,136.8,6910.71,2000,2825434,19349988,16524554,86,216,64,345.54,2391.15,408.85,2800,13.39,18,1.67,3.31,74.42,4910.71,85.4,0.6
25-12-2025,Kusmunda,Morning,600,552,48,348,4416,242.4,5318.03,2500,2980516.5,11699666,8719149.5,92,252,58,212.72,1639.55,560.45,2200,9.63,15.28,1.2,5.49,63.04,2818.03,74.52,0.83
28-12-2025,Korba,Morning,600,528,72,336,4224,99.6,4726.15,1333,1712852.5,8979685,7266832.5,88,264,56,354.55,1537.58,362.42,1900,8.95,14.07,1.12,2.36,63.64,3393.15,80.93,0.89
28-12-2025,Korba,Evening,600,552,48,372,4416,176.4,4873.74,1333,1766109,9260106,7493997,92,228,62,365.62,1537.63,362.37,1900,8.83,13.1,1.1,3.99,67.39,3540.74,80.93,0.91
29-12-2025,Dipka,Morning,600,540,60,360,4320,121.2,5909.23,2000,2417892,16545844,14127952,90,240,60,295.46,2390.83,409.17,2800,10.94,16.41,1.37,2.81,66.67,3909.23,85.39,0.73
29-12-2025,Dipka,Evening,600,528,72,384,4224,98.4,5005.88,2000,2053902,14016464,11962562,88,216,64,250.29,2389.7,410.3,2800,9.48,13.04,1.19,2.33,72.73,3005.88,85.35,0.84
11-04-2025,Dipka,Night,600,492,108,360,3936,292.8,5286.79,2000,2173766,14803012,12629246,82,240,60,264.34,2388.83,411.17,2800,10.75,14.69,1.34,7.44,73.17,3286.79,85.32,0.74
14-04-2025,Kusmunda,Evening,600,540,60,336,4320,236.4,5476.3,2500,3068415,12047860,8979445,90,264,56,219.05,1639.69,560.31,2200,10.14,16.3,1.27,5.47,62.22,2976.3,74.53,0.79
19-04-2025,Dipka,Morning,600,552,48,420,4416,122.4,5053.58,2000,2077782,14150024,12072242,92,180,70,252.68,2388.85,411.15,2800,9.16,12.03,1.14,2.77,76.09,3053.58,85.32,0.87
19-04-2025,Kusmunda,Evening,600,540,60,336,4320,231.6,5799.25,2500,3241237.5,12758350,9517112.5,90,264,56,231.97,1641.09,558.91,2200,10.74,17.26,1.34,5.36,62.22,3299.25,74.6,0.74
01-08-2025,Dipka,Evening,600,588,12,420,4704,210,4605.77,2000,1900908,12896156,10995248,98,180,70,230.29,2387.28,412.72,2800,7.83,10.97,0.98,4.46,71.43,2605.77,85.26,1.02
02-08-2025,Dipka,Morning,600,540,60,372,4320,151.2,5526.12,2000,2270548,15473136,13202588,90,228,62,276.31,2389.12,410.88,2800,10.23,14.86,1.28,3.5,68.89,3526.12,85.33,0.78
05-08-2025,Korba,Morning,600,576,24,432,4608,241.2,4543.93,1333,1644075.5,8633467,6989391.5,96,168,72,340.88,1538.18,361.82,1900,7.89,10.52,0.99,5.23,75,3210.93,80.96,1.01
05-08-2025,Korba,Evening,600,552,48,396,4416,76.8,5570.9,1333,2001365,10584710,8583345,92,204,66,417.92,1540.75,359.25,1900,10.09,14.07,1.26,1.74,71.74,4237.9,81.09,0.79
07-08-2025,Dipka,Evening,600,564,36,384,4512,169.2,4889.92,2000,2015318,13691776,11676458,94,216,64,244.5,2387.86,412.14,2800,8.67,12.73,1.08,3.75,68.09,2889.92,85.28,0.92
08-08-2025,Dipka,Night,600,528,72,336,4224,80.4,5188.28,2000,2134862,14527184,12392322,88,264,56,259.41,2388.52,411.48,2800,9.83,15.44,1.23,1.9,63.64,3188.28,85.3,0.81
08-08-2025,Kusmunda,Evening,600,576,24,348,4608,241.2,5304.34,2500,2972787,11669548,8696761,96,252,58,212.17,1639.56,560.44,2200,9.21,15.24,1.15,5.23,60.42,2804.34,74.53,0.87
09-08-2025,Korba,Morning,600,528,72,384,4224,100.8,4315.79,1333,1566026.5,8200001,6633974.5,88,216,64,323.77,1537.14,362.86,1900,8.17,11.24,1.02,2.39,72.73,2982.79,80.9,0.98
30-11-2025,Kusmunda,Evening,600,516,84,360,4128,176.4,5447.29,2500,3055359.5,11984038,8928678.5,86,240,60,217.89,1639.1,560.9,2200,10.56,15.13,1.32,4.27,69.77,2947.29,74.5,0.76
01-12-2025,Kusmunda,Evening,600,552,48,384,4416,213.6,6267.67,2500,3506768.5,13788874,10282105.5,92,216,64,250.71,1640.5,559.5,2200,11.35,16.32,1.42,4.84,69.57,3767.67,74.57,0.7
02-12-2025,Kusmunda,Evening,600,564,36,420,4512,108,4633.07,2500,2604538.5,10192754,7588215.5,94,180,70,185.32,1637.84,562.16,2200,8.21,11.03,1.03,2.39,74.47,2133.07,74.45,0.97
03-12-2025,Dipka,Night,600,516,84,336,4128,93.6,5158.54,2000,2122116,14443912,12321796,86,264,56,257.93,2388.62,411.38,2800,10,15.35,1.25,2.27,65.12,3158.54,85.31,0.8
03-12-2025,Kusmunda,Morning,600,564,36,360,4512,184.8,4498.52,2500,2527136,9896744,7369608,94,240,60,179.94,1638.23,561.77,2200,7.98,12.5,1,4.1,63.83,1998.52,74.46,1
07-03-2025,Korba,Morning,600,576,24,480,4608,200.4,3948.08,1333,1434978,7501352,6066374,96,120,80,296.18,1536.54,363.46,1900,6.85,8.23,0.86,4.35,83.33,2615.08,80.87,1.17
10-03-2025,Kusmunda,Morning,600,528,72,336,4224,223.2,4867.82,2500,2732051,10709204,7977153,88,264,56,194.71,1638.75,561.25,2200,9.22,14.49,1.15,5.28,63.64,2367.82,74.49,0.87
10-03-2025,Kusmunda,Night,600,552,48,396,4416,140.4,5691.6,2500,3184480,12521520,9337040,92,204,66,227.66,1640.49,559.51,2200,10.31,14.37,1.29,3.18,71.74,3191.6,74.57,0.78
13-03-2025,Dipka,Morning,600,588,12,372,4704,217.2,4655.97,2000,1920138,13036716,11116578,98,228,62,232.8,2387.6,412.4,2800,7.92,12.52,0.99,4.62,63.27,2655.97,85.27,1.01
13-03-2025,Korba,Night,600,552,48,408,4416,122.4,5312.08,1333,1918778,10092952,8174174,92,192,68,398.51,1538.79,361.21,1900,9.62,13.02,1.2,2.77,73.91,3979.08,80.99,0.83
15-03-2025,Kusmunda,Night,600,564,36,384,4512,142.8,5973.04,2500,3346122,13140688,9794566,94,216,64,238.92,1639.8,560.2,2200,10.59,15.55,1.32,3.16,68.09,3473.04,74.54,0.76
28-06-2025,Kusmunda,Morning,600,576,24,396,4608,162,4341.27,2500,2442448.5,9550794,7108345.5,96,204,66,173.65,1637.39,562.61,2200,7.54,10.96,0.94,3.52,68.75,1841.27,74.43,1.06
29-06-2025,Kusmunda,Evening,600,564,36,372,4512,183.6,5463.34,2500,3060237,12019348,8959111,94,228,62,218.53,1639.86,560.14,2200,9.69,14.69,1.21,4.07,65.96,2963.34,74.54,0.83
30-06-2025,Dipka,Evening,600,576,24,420,4608,225.6,5262.2,2000,2158880,14734160,12575280,96,180,70,263.11,2389.74,410.26,2800,9.14,12.53,1.14,4.9,72.92,3262.2,85.35,0.88
02-07-2025,Dipka,Night,600,540,60,432,4320,144,6565.62,2000,2684948,18383736,15698788,90,168,72,328.28,2391.06,408.94,2800,12.16,15.2,1.52,3.33,80,4565.62,85.39,0.66
