date,area,shift,coal_production_tonnes,target_production,critical_roles_present,total_wage_cost,Total_Cost_INR,Revenue_INR,Net_Profit_INR
18-04-2025,Kusmunda,Night,5029.69,2500,31,53050,2819379.5,11065318,8245938.5
18-04-2025,Korba,Morning,5763.16,1333,35,58250,2075356,10950004,8874648
18-04-2025,Korba,Evening,4640.91,1333,27,55500,1679818.5,8817729,7137910.5
18-04-2025,Korba,Night,4772.57,1333,29,60400,1730799.5,9067883,7337083.5
19-04-2025,Dipka,Morning,5053.58,2000,30,56350,2077782,14150024,12072242
19-04-2025,Dipka,Evening,5269.89,2000,32,50700,2158656,14755692,12597036
19-04-2025,Dipka,Night,5699.78,2000,36,60850,2340762,15959384,13618622
19-04-2025,Kusmunda,Morning,4794.04,2500,30,55500,2692222,10546888,7854666
19-04-2025,Kusmunda,Evening,5799.25,2500,36,51650,3241237.5,12758350,9517112.5
19-04-2025,Kusmunda,Night,5278,2500,32,56350,2959250,11611600,8652350
19-04-2025,Korba,Morning,5488.62,1333,33,57200,1978217,10428378,8450161
19-04-2025,Korba,Evening,4272.21,1333,26,56350,1551623.5,8117199,6565575.5
19-04-2025,Korba,Night,4205.33,1333,26,57100,1528965.5,7990127,6461161.5
20-04-2025,Dipka,Morning,4554.61,2000,29,54750,1876594,12752908,10876314
20-04-2025,Dipka,Evening,4875.68,2000,30,55500,2005772,13651904,11646132
20-04-2025,Dipka,Night,5579.5,2000,34,62550,2294350,15622600,13328250
20-04-2025,Kusmunda,Morning,5341.88,2500,33,61050,2999084,11752136,8753052
20-04-2025,Kusmunda,Evening,5613.02,2500,35,53250,3140411,12348644,9208233
20-04-2025,Kusmunda,Night,5953.22,2500,36,52600,3326871,13097084,9770213
20-04-2025,Korba,Morning,4861.18,1333,29,55300,1756713,9236242,7479529
20-04-2025,Korba,Evening,6017.57,1333,36,57100,2163249.5,11433383,9270133.5
20-04-2025,Korba,Night,4759.57,1333,28,61600,1727449.5,9043183,7315733.5
21-04-2025,Dipka,Morning,5160.67,2000,32,57200,2121468,14449876,12328408
21-04-2025,Dipka,Evening,5570.01,2000,34,56050,2284054,15596028,13311974
21-04-2025,Dipka,Night,5348.22,2000,32,57750,2197038,14975016,12777978
21-04-2025,Kusmunda,Morning,5116.43,2500,32,51850,2865886.5,11256146,8390259.5
21-04-2025,Kusmunda,Evening,5570.76,2500,33,51850,3115768,12255672,9139904
21-04-2025,Kusmunda,Night,5536.91,2500,33,53150,3098450.5,12181202,9082751.5
21-04-2025,Korba,Morning,5596.66,1333,34,59350,2018181,10633654,8615473
21-04-2025,Korba,Evening,5505.21,1333,34,56350,1983173.5,10459899,8476725.5
21-04-2025,Korba,Night,4791.82,1333,29,60300,1737437,9104458,7367021
22-04-2025,Dipka,Morning,4498.03,2000,28,61700,1860912,12594484,10733572
22-04-2025,Dipka,Evening,5404.37,2000,33,57000,2218748,15132236,12913488
22-04-2025,Dipka,Night,5087.98,2000,31,61700,2096892,14246344,12149452
22-04-2025,Kusmunda,Morning,5682.49,2500,34,56350,3181719.5,12501478,9319758.5
22-04-2025,Kusmunda,Evening,5229.94,2500,32,57100,2933567,11505868,8572301
22-04-2025,Kusmunda,Night,5317.1,2500,32,60400,2984805,11697620,8712815
22-04-2025,Korba,Morning,4574.12,1333,29,54550,1655492,8690828,7035336
22-04-2025,Korba,Evening,4753.8,1333,30,52500,1716330,9032220,7315890
22-04-2025,Korba,Night,5316.4,1333,32,55600,1916340,10101160,8184820
23-04-2025,Dipka,Morning,5537.95,2000,34,57950,2273130,15506260,13233130
23-04-2025,Dipka,Evening,5573.76,2000,33,59350,2288854,15606528,13317674
23-04-2025,Dipka,Night,5392.32,2000,32,57550,2214478,15098496,12884018
23-04-2025,Kusmunda,Morning,5072.08,2500,31,60200,2849844,11158576,8308732
23-04-2025,Kusmunda,Evening,5004.17,2500,31,51450,2803743.5,11009174,8205430.5
23-04-2025,Kusmunda,Night,5372.45,2500,32,47800,3002647.5,11819390,8816742.5
23-04-2025,Korba,Morning,4866.84,1333,29,55500,1758894,9246996,7488102
23-04-2025,Korba,Evening,3855.51,1333,24,52100,1401528.5,7325469,5923940.5
23-04-2025,Korba,Night,4235.61,1333,25,53150,1535613.5,8047659,6512045.5
24-04-2025,Dipka,Morning,5052.18,2000,31,57950,2078822,14146104,12067282
24-04-2025,Dipka,Evening,6411.48,2000,38,60300,2624892,17952144,15327252
24-04-2025,Dipka,Night,5324.14,2000,31,50800,2180456,14907592,12727136
24-04-2025,Kusmunda,Morning,6025.18,2500,37,60400,3374249,13255396,9881147
24-04-2025,Kusmunda,Evening,5409.63,2500,33,51650,3026946.5,11901186,8874239.5
24-04-2025,Kusmunda,Night,5141.44,2500,31,55900,2883692,11311168,8427476
24-04-2025,Korba,Morning,4833.04,1333,28,57850,1749414,9182776,7433362
24-04-2025,Korba,Evening,4509.65,1333,27,62450,1640827.5,8568335,6927507.5
24-04-2025,Korba,Night,4735.27,1333,28,56350,1713694.5,8997013,7283318.5
25-04-2025,Dipka,Morning,5714.3,2000,34,54400,2340120,16000040,13659920
25-04-2025,Dipka,Evening,5083.35,2000,30,57100,2090440,14233380,12142940
25-04-2025,Dipka,Night,6435.09,2000,39,57300,2631336,18018252,15386916
25-04-2025,Kusmunda,Morning,5605.66,2500,33,53800,3136913,12332452,9195539
25-04-2025,Kusmunda,Evening,5706.24,2500,35,53450,3191882,12553728,9361846
25-04-2025,Kusmunda,Night,5632.23,2500,33,50500,3148226.5,12390906,9242679.5
25-04-2025,Korba,Morning,4425.51,1333,27,64050,1612978.5,8408469,6795490.5
25-04-2025,Korba,Evening,5153.86,1333,30,57950,1861801,9792334,7930533
25-04-2025,Korba,Night,4998.7,1333,31,54850,1804395,9497530,7693135
26-04-2025,Dipka,Morning,5701.87,2000,36,61150,2341898,15965236,13623338
26-04-2025,Dipka,Evening,4250.86,2000,26,54750,1755094,11902408,10147314
26-04-2025,Dipka,Night,5797.48,2000,35,63300,2382292,16232944,13850652
26-04-2025,Kusmunda,Morning,6273.57,2500,38,53450,3503913.5,13801854,10297940.5
26-04-2025,Kusmunda,Evening,5996.36,2500,36,55800,3353798,13191992,9838194
26-04-2025,Kusmunda,Night,5870.69,2500,35,57200,3286079.5,12915518,9629438.5
26-04-2025,Korba,Morning,4470.05,1333,27,57650,1622167.5,8493095,6870927.5
26-04-2025,Korba,Evening,5350.19,1333,33,54000,1926566.5,10165361,8238794.5
26-04-2025,Korba,Night,4693.25,1333,28,60200,1702837.5,8917175,7214337.5
27-04-2025,Dipka,Morning,5533.12,2000,34,56550,2269798,15492736,13222938
27-04-2025,Dipka,Evening,4727.78,2000,28,58600,1949712,13237784,11288072
27-04-2025,Dipka,Night,5149.32,2000,31,60100,2119828,14418096,12298268
27-04-2025,Kusmunda,Morning,5660.57,2500,33,54750,3168063.5,12453254,9285190.5
27-04-2025,Kusmunda,Evening,5336.04,2500,33,56550,2991372,11739288,8747916
27-04-2025,Kusmunda,Night,5080.94,2500,31,60200,2854717,11178068,8323351
27-04-2025,Korba,Morning,4410.35,1333,27,57000,1600622.5,8379665,6779042.5
27-04-2025,Korba,Evening,3877.31,1333,24,58500,1415558.5,7366889,5951330.5
27-04-2025,Korba,Night,5804.87,1333,35,54650,2086354.5,11029253,8942898.5
28-04-2025,Dipka,Morning,5203.1,2000,31,55500,2136740,14568680,12431940
28-04-2025,Dipka,Evening,5662.78,2000,35,62550,2327662,15855784,13528122
28-04-2025,Dipka,Night,5583.03,2000,33,57000,2290212,15632484,13342272
28-04-2025,Kusmunda,Morning,4839.66,2500,29,53250,2715063,10647252,7932189
28-04-2025,Kusmunda,Evening,5197.74,2500,31,53150,2911907,11435028,8523121
28-04-2025,Kusmunda,Night,5423.12,2500,33,51650,3034366,11930864,8896498
28-04-2025,Korba,Morning,4388.35,1333,27,56050,1591972.5,8337865,6745892.5
28-04-2025,Korba,Evening,5348.16,1333,32,54100,1925956,10161504,8235548
28-04-2025,Korba,Night,4816.96,1333,30,60300,1746236,9152224,7405988
29-04-2025,Dipka,Morning,4942.78,2000,31,56900,2034012,13839784,11805772
29-04-2025,Dipka,Evening,4953.37,2000,29,52300,2033648,13869436,11835788
29-04-2025,Dipka,Night,4686.87,2000,28,50050,1924798,13123236,11198438
29-04-2025,Kusmunda,Morning,5642.64,2500,34,57100,3160552,12413808,9253256
29-04-2025,Kusmunda,Evening,5824.86,2500,35,56450,3260123,12814692,9554569
29-04-2025,Kusmunda,Night,5559.13,2500,33,57100,3114621.5,12230086,9115464.5
29-04-2025,Korba,Morning,4734.21,1333,29,55400,1712373.5,8994999,7282625.5
29-04-2025,Korba,Evening,3728.27,1333,22,57750,1362644.5,7083713,5721068.5
29-04-2025,Korba,Night,5139.25,1333,32,60200,1858937.5,9764575,7905637.5
30-04-2025,Dipka,Morning,6316.82,2000,38,61900,2588628,17687096,15098468
30-04-2025,Dipka,Evening,5123.81,2000,31,57200,2106724,14346668,12239944
30-04-2025,Dipka,Night,5756.05,2000,35,54850,2357270,16116940,13759670
30-04-2025,Kusmunda,Morning,4827.1,2500,30,57000,2711905,10619620,7907715
30-04-2025,Kusmunda,Evening,5616.84,2500,33,52600,3141862,12357048,9215186
30-04-2025,Kusmunda,Night,5173.36,2500,32,58050,2903398,11381392,8477994
30-04-2025,Korba,Morning,4755.96,1333,29,59550,1724136,9036324,7312188
30-04-2025,Korba,Evening,5268.45,1333,32,60400,1904357.5,10010055,8105697.5
30-04-2025,Korba,Night,4371.39,1333,28,56450,1586436.5,8305641,6719204.5
01-05-2025,Dipka,Morning,4500.59,2000,28,51250,1851486,12601652,10750166
01-05-2025,Dipka,Evening,5008.84,2000,31,56900,2060436,14024752,11964316
01-05-2025,Dipka,Night,4438.56,2000,27,56350,1831774,12427968,10596194
01-05-2025,Kusmunda,Morning,5119.34,2500,32,53900,2869537,11262548,8393011
01-05-2025,Kusmunda,Evening,5909.42,2500,36,61900,3312081,13000724,9688643
01-05-2025,Kusmunda,Night,5692.07,2500,34,51550,3182188.5,12522554,9340365.5
01-05-2025,Korba,Morning,4300.76,1333,26,64800,1570066,8171444,6601378
01-05-2025,Korba,Evening,5005.31,1333,30,60300,1812158.5,9510089,7697930.5
01-05-2025,Korba,Night,4689.43,1333,29,60400,1701700.5,8909917,7208216.5
02-05-2025,Dipka,Morning,5862.13,2000,36,58700,2403552,16413964,14010412
02-05-2025,Dipka,Evening,5152.61,2000,32,59250,2120294,14427308,12307014
02-05-2025,Dipka,Night,6293.2,2000,38,57950,2575230,17620960,15045730
02-05-2025,Kusmunda,Morning,5589.78,2500,34,55700,3130079,12297516,9167437
02-05-2025,Kusmunda,Evening,5623.96,2500,33,56250,3149428,12372712,9223284
02-05-2025,Kusmunda,Night,5251.32,2500,32,54650,2942876,11552904,8610028
02-05-2025,Korba,Morning,4548.34,1333,28,59450,1651369,8641846,6990477
02-05-2025,Korba,Evening,4761.84,1333,29,57750,1724394,9047496,7323102
02-05-2025,Korba,Night,4759.98,1333,29,55400,1721393,9043962,7322569
03-05-2025,Dipka,Morning,4614.16,2000,27,55400,1901064,12919648,11018584
03-05-2025,Dipka,Evening,6412.65,2000,38,57850,2622910,17955420,15332510
03-05-2025,Dipka,Night,5349.29,2000,32,56250,2195966,14978012,12782046
03-05-2025,Kusmunda,Morning,6064.8,2500,37,55800,3391440,13342560,9951120
03-05-2025,Kusmunda,Evening,5269.66,2500,32,50500,2948813,11593252,8644439
03-05-2025,Kusmunda,Night,5864.27,2500,35,54100,3279448.5,12901394,9621945.5
03-05-2025,Korba,Morning,4474.18,1333,27,55500,1621463,8500942,6879479
03-05-2025,Korba,Evening,5189.13,1333,30,56350,1872545.5,9859347,7986801.5
03-05-2025,Korba,Night,5694.36,1333,35,59550,2052576,10819284,8766708
04-05-2025,Dipka,Morning,3654.1,2000,22,48900,1510540,10231480,8720940
04-05-2025,Dipka,Evening,4907.59,2000,30,50050,2013086,13741252,11728166
04-05-2025,Dipka,Night,5888.15,2000,35,63400,2418660,16486820,14068160
04-05-2025,Kusmunda,Morning,5648.57,2500,34,56350,3163063.5,12426854,9263790.5
04-05-2025,Kusmunda,Evening,5041.46,2500,30,58600,2831403,11091212,8259809
04-05-2025,Kusmunda,Night,5702.62,2500,34,50250,3186691,12545764,9359073
04-05-2025,Korba,Morning,5365,1333,32,60950,1938700,10193500,8254800
04-05-2025,Korba,Evening,4793.56,1333,28,59250,1736996,9107764,7370768
04-05-2025,Korba,Night,4710.28,1333,29,62450,1711048,8949532,7238484
05-05-2025,Dipka,Morning,5856.61,2000,35,58600,2401244,16398508,13997264
05-05-2025,Dipka,Evening,5442.54,2000,34,56050,2233066,15239112,13006046
05-05-2025,Dipka,Night,5634.49,2000,34,53900,2307696,15776572,13468876
05-05-2025,Kusmunda,Morning,5068,2500,30,52300,2839700,11149600,8309900
05-05-2025,Kusmunda,Evening,5560.19,2500,34,55700,3113804.5,12232418,9118613.5
05-05-2025,Kusmunda,Night,5704.67,2500,34,52400,3189968.5,12550274,9360305.5
05-05-2025,Korba,Morning,5340.49,1333,32,60000,1929171.5,10146931,8217759.5
05-05-2025,Korba,Evening,3923.2,1333,23,53800,1426920,7454080,6027160
05-05-2025,Korba,Night,4847.85,1333,30,60300,1757047.5,9210915,7453867.5
06-05-2025,Dipka,Morning,4782.02,2000,28,54650,1967458,13389656,11422198
06-05-2025,Dipka,Evening,5497.5,2000,33,59450,2258450,15393000,13134550
06-05-2025,Dipka,Night,6189.1,2000,37,56350,2531990,17329480,14797490
06-05-2025,Kusmunda,Morning,4694.36,2500,28,56900,2638798,10327592,7688794
06-05-2025,Kusmunda,Evening,5072.81,2500,32,55300,2845345.5,11160182,8314836.5
06-05-2025,Kusmunda,Night,5567.08,2500,34,56550,3118444,12247576,9129132
06-05-2025,Korba,Morning,5143.72,1333,32,55500,1855802,9773068,7917266
06-05-2025,Korba,Evening,4284.71,1333,26,60000,1559648.5,8140949,6581300.5
06-05-2025,Korba,Night,4666.61,1333,28,55500,1688813.5,8866559,7177745.5
07-05-2025,Dipka,Morning,5473.33,2000,32,55600,2244932,15325324,13080392
07-05-2025,Dipka,Evening,5491.19,2000,33,59250,2255726,15375332,13119606
07-05-2025,Dipka,Night,4918.37,2000,31,56050,2023398,13771436,11748038
07-05-2025,Kusmunda,Morning,4789.11,2500,29,57200,2691210.5,10536042,7844831.5
07-05-2025,Kusmunda,Evening,5531.9,2500,33,53350,3095895,12170180,9074285
07-05-2025,Kusmunda,Night,4947.44,2500,30,54950,2776042,10884368,8108326
07-05-2025,Korba,Morning,5091.39,1333,31,60300,1842286.5,9673641,7831354.5
07-05-2025,Korba,Evening,4721.93,1333,29,58600,1711275.5,8971667,7260391.5
07-05-2025,Korba,Night,4963.71,1333,30,58600,1795898.5,9431049,7635150.5
08-05-2025,Dipka,Morning,5099.87,2000,31,57300,2097248,14279636,12182388
08-05-2025,Dipka,Evening,5581.92,2000,34,57750,2290518,15629376,13338858
08-05-2025,Dipka,Night,4923.4,2000,30,57750,2027110,13785520,11758410
08-05-2025,Kusmunda,Morning,5576.15,2500,34,56250,3123132.5,12267530,9144397.5
08-05-2025,Kusmunda,Evening,5110.57,2500,31,57750,2868563.5,11243254,8374690.5
08-05-2025,Kusmunda,Night,5383,2500,33,55050,3015700,11842600,8826900
08-05-2025,Korba,Morning,3994.23,1333,23,55500,1453480.5,7589037,6135556.5
08-05-2025,Korba,Evening,5553.67,1333,33,62450,2006234.5,10551973,8545738.5
08-05-2025,Korba,Night,4309.07,1333,25,52950,1561124.5,8187233,6626108.5
09-05-2025,Dipka,Morning,5099.09,2000,32,58500,2098136,14277452,12179316
09-05-2025,Dipka,Evening,5081.97,2000,30,56150,2088938,14229516,12140578
09-05-2025,Dipka,Night,5475.31,2000,33,58400,2248524,15330868,13082344
09-05-2025,Kusmunda,Morning,5442.38,2500,33,56450,3049759,11973236,8923477
09-05-2025,Kusmunda,Evening,5322.52,2500,33,53250,2980636,11709544,8728908
09-05-2025,Kusmunda,Night,5314.69,2500,33,51550,2974629.5,11692318,8717688.5
09-05-2025,Korba,Morning,5616.18,1333,34,61700,2027363,10670742,8643379
09-05-2025,Korba,Evening,5200.85,1333,32,60200,1880497.5,9881615,8001117.5
09-05-2025,Korba,Night,4639.73,1333,29,56150,1680055.5,8815487,7135431.5
10-05-2025,Dipka,Morning,4930.21,2000,30,56250,2028334,13804588,11776254
10-05-2025,Dipka,Evening,4603.56,2000,28,53250,1894674,12889968,10995294
10-05-2025,Dipka,Night,5458.45,2000,34,60950,2244330,15283660,13039330
10-05-2025,Kusmunda,Morning,4922.63,2500,30,51450,2758896.5,10829786,8070889.5
10-05-2025,Kusmunda,Evening,5439.62,2500,33,57100,3048891,11967164,8918273
10-05-2025,Kusmunda,Night,4210.6,2500,26,52200,2368030,9263320,6895290
10-05-2025,Korba,Morning,4567.53,1333,28,54100,1652735.5,8678307,7025571.5
10-05-2025,Korba,Evening,4790.23,1333,29,62450,1739030.5,9101437,7362406.5
10-05-2025,Korba,Night,4459.48,1333,27,54000,1614818,8473012,6858194
11-05-2025,Dipka,Morning,5270.88,2000,31,57000,2165352,14758464,12593112
11-05-2025,Dipka,Evening,5405.27,2000,33,52950,2215058,15134756,12919698
11-05-2025,Dipka,Night,6580,2000,39,56550,2688550,18424000,15735450
11-05-2025,Kusmunda,Morning,4556.2,2500,28,51550,2557460,10023640,7466180
11-05-2025,Kusmunda,Evening,5896.52,2500,35,58700,3301786,12972344,9670558
11-05-2025,Kusmunda,Night,5586.56,2500,34,57950,3130558,12290432,9159874
11-05-2025,Korba,Morning,4377.75,1333,27,54550,1586762.5,8317725,6730962.5
11-05-2025,Korba,Evening,4987.59,1333,31,54550,1800206.5,9476421,7676214.5
11-05-2025,Korba,Night,5278.09,1333,31,57000,1904331.5,10028371,8124039.5
12-05-2025,Dipka,Morning,5446.81,2000,33,50900,2229624,15251068,13021444
12-05-2025,Dipka,Evening,5545.68,2000,34,57850,2276122,15527904,13251782
12-05-2025,Dipka,Night,5380.38,2000,33,59450,2211602,15065064,12853462
12-05-2025,Kusmunda,Morning,5546.28,2500,34,52300,3102754,12201816,9099062
12-05-2025,Kusmunda,Evening,6255.59,2500,38,55400,3495974.5,13762298,10266323.5
12-05-2025,Kusmunda,Night,5599.9,2500,34,52500,3132445,12319780,9187335
12-05-2025,Korba,Morning,5562,1333,33,58700,2005400,10567800,8562400
12-05-2025,Korba,Evening,5300.62,1333,32,59350,1914567,10071178,8156611
12-05-2025,Korba,Night,4974.95,1333,31,60200,1801432.5,9452405,7650972.5
13-05-2025,Dipka,Morning,5368.25,2000,32,50250,2197550,15031100,12833550
13-05-2025,Dipka,Evening,5595.94,2000,34,58900,2297276,15668632,13371356
13-05-2025,Dipka,Night,4863.06,2000,29,54650,1999874,13616568,11616694
13-05-2025,Kusmunda,Morning,4623.98,2500,28,50700,2593889,10172756,7578867
13-05-2025,Kusmunda,Evening,5538.11,2500,33,50250,3096210.5,12183842,9087631.5
13-05-2025,Kusmunda,Night,5343.08,2500,32,60950,2999644,11754776,8755132
13-05-2025,Korba,Morning,4543.14,1333,28,62000,1652099,8631966,6979867
13-05-2025,Korba,Evening,5193.3,1333,31,58700,1876355,9867270,7990915
13-05-2025,Korba,Night,5352.47,1333,32,59550,1932914.5,10169693,8236778.5
14-05-2025,Dipka,Morning,5318,2000,33,52400,2179600,14890400,12710800
14-05-2025,Dipka,Evening,4589.02,2000,29,55600,1891208,12849256,10958048
14-05-2025,Dipka,Night,4365.5,2000,27,55200,1801400,12223400,10422000
14-05-2025,Kusmunda,Morning,5779.25,2500,36,55900,3234487.5,12714350,9479862.5
14-05-2025,Kusmunda,Evening,4354.44,2500,26,60950,2455892,9579768,7123876
14-05-2025,Kusmunda,Night,5599.98,2500,33,54650,3134639,12319956,9185317
14-05-2025,Korba,Morning,4375.47,1333,27,57850,1589264.5,8313393,6724128.5
14-05-2025,Korba,Evening,4147.73,1333,26,60000,1511705.5,7880687,6368981.5
14-05-2025,Korba,Night,4944.67,1333,30,55400,1786034.5,9394873,7608838.5
15-05-2025,Dipka,Morning,5166.26,2000,32,57100,2123604,14465528,12341924
15-05-2025,Dipka,Evening,5174.18,2000,31,61050,2130722,14487704,12356982
15-05-2025,Dipka,Night,6505.15,2000,39,60400,2662460,18214420,15551960
15-05-2025,Kusmunda,Morning,4612.15,2500,28,52200,2588882.5,10146730,7557847.5
15-05-2025,Kusmunda,Evening,5143.57,2500,31,55500,2884463.5,11315854,8431390.5
15-05-2025,Kusmunda,Night,5283.36,2500,31,56550,2962398,11623392,8660994
15-05-2025,Korba,Morning,4947.45,1333,31,55500,1787107.5,9400155,7613047.5
15-05-2025,Korba,Evening,5129.69,1333,31,57000,1852391.5,9746411,7894019.5
15-05-2025,Korba,Night,3282.91,1333,20,56900,1205918.5,6237529,5031610.5
16-05-2025,Dipka,Morning,4268.27,2000,26,58500,1765808,11951156,10185348
16-05-2025,Dipka,Evening,5848.25,2000,36,58800,2398100,16375100,13977000
16-05-2025,Dipka,Night,5514.96,2000,35,55300,2261284,15441888,13180604
16-05-2025,Kusmunda,Morning,5382.06,2500,33,48750,3008883,11840532,8831649
16-05-2025,Kusmunda,Evening,5506.56,2500,33,55600,3084208,12114432,9030224
16-05-2025,Kusmunda,Night,5478.51,2500,33,53150,3066330.5,12052722,8986391.5
16-05-2025,Korba,Morning,5084.73,1333,31,54000,1833655.5,9660987,7827331.5
16-05-2025,Korba,Evening,3570.67,1333,21,52400,1302134.5,6784273,5482138.5
16-05-2025,Korba,Night,5036.76,1333,31,57000,1819866,9569844,7749978
17-05-2025,Dipka,Morning,5919.44,2000,35,56900,2424676,16574432,14149756
17-05-2025,Dipka,Evening,5110.72,2000,30,60200,2104488,14310016,12205528
17-05-2025,Dipka,Night,5935.28,2000,36,57850,2431962,16618784,14186822
17-05-2025,Kusmunda,Morning,5935.41,2500,35,57300,3321775.5,13057902,9736126.5
17-05-2025,Kusmunda,Evening,4396.31,2500,27,53050,2471020.5,9671882,7200861.5
17-05-2025,Kusmunda,Night,5551.61,2500,34,54850,3108235.5,12213542,9105306.5
17-05-2025,Korba,Morning,5985.67,1333,35,57950,2152934.5,11372773,9219838.5
17-05-2025,Korba,Evening,4962.84,1333,30,61700,1798694,9429396,7630702
17-05-2025,Korba,Night,5345.85,1333,33,59550,1930597.5,10157115,8226517.5
18-05-2025,Dipka,Morning,5169.14,2000,31,57950,2125606,14473592,12347986
18-05-2025,Dipka,Evening,4785.53,2000,28,60300,1974512,13399484,11424972
18-05-2025,Dipka,Night,5894.51,2000,35,60300,2418104,16504628,14086524
18-05-2025,Kusmunda,Morning,5587.62,2500,34,55500,3128691,12292764,9164073
18-05-2025,Kusmunda,Evening,5268.47,2500,33,53700,2951358.5,11590634,8639275.5
18-05-2025,Kusmunda,Night,4815.91,2500,30,56250,2705000.5,10595002,7890001.5
18-05-2025,Korba,Morning,4542.13,1333,27,57000,1646745.5,8630047,6983301.5
18-05-2025,Korba,Evening,4790.25,1333,29,55600,1732187.5,9101475,7369287.5
18-05-2025,Korba,Night,4230.8,1333,26,55500,1536280,8038520,6502240
19-05-2025,Dipka,Morning,5402.35,2000,33,57750,2218690,15126580,12907890
19-05-2025,Dipka,Evening,5669.95,2000,34,62550,2330530,15875860,13545330
19-05-2025,Dipka,Night,5238.51,2000,32,58500,2153904,14667828,12513924
19-05-2025,Kusmunda,Morning,5311.32,2500,32,61900,2983126,11684904,8701778
19-05-2025,Kusmunda,Evening,5055.52,2500,31,56350,2836886,11122144,8285258
19-05-2025,Kusmunda,Night,4853.61,2500,30,59250,2728735.5,10677942,7949206.5
19-05-2025,Korba,Morning,4164.13,1333,25,54850,1512295.5,7911847,6399551.5
19-05-2025,Korba,Evening,4843.65,1333,30,57200,1752477.5,9202935,7450457.5
19-05-2025,Korba,Night,5051.52,1333,30,58700,1826732,9597888,7771156
