date,area,shift,total_assigned,total_present,total_absent,critical_present,total_work_hours,total_overtime_hours,coal_production_tonnes,target_production,total_cost_inr,revenue_inr,net_profit_inr
04-06-2025,Korba,Night,600,564,36,396,4512,241.2,5170.98,1333,1863543,9824862,7961319
22-09-2025,Dipka,Night,600,564,36,468,4512,152.4,5402.63,2000,2220702,15127364,12906662
25-09-2025,Dipka,Evening,600,564,36,408,4512,190.8,5430.28,2000,2234662,15204784,12970122
25-09-2025,Dipka,Night,600,528,72,420,4224,121.2,5498.28,2000,2251712,15395184,13143472
19-01-2025,Kusmunda,Night,600,564,36,372,4512,70.8,6210.81,2500,3473245.5,13663782,10190536.5
20-01-2025,Korba,Evening,600,564,36,408,4512,228,5080.84,1333,1837844,9653596,7815752
21-01-2025,Dipka,Evening,600,552,48,372,4416,307.2,5115.22,2000,2100088,14322616,12222528
22-01-2025,Korba,Morning,600,528,72,348,4224,210,4522.53,1333,1633485.5,8592807,6959321.5
24-01-2025,Kusmunda,Night,600,504,96,348,4032,147.6,5274.41,2500,2955375.5,11603702,8648326.5
26-01-2025,Kusmunda,Morning,600,552,48,360,4416,163.2,4697.55,2500,2632852.5,10334610,7701757.5
11-05-2025,Kusmunda,Evening,600,552,48,420,4416,271.2,5896.52,2500,3301786,12972344,9670558
12-05-2025,Dipka,Morning,600,540,60,372,4320,228,5446.81,2000,2229624,15251068,13021444
13-05-2025,Dipka,Night,600,540,60,408,4320,121.2,4863.06,2000,1999874,13616568,11616694
01-12-2025,Dipka,Evening,600,528,72,336,4224,127.2,4988.24,2000,2045796,13967072,11921276
16-03-2025,Kusmunda,Night,600,528,72,336,4224,166.8,5603.06,2500,3137383,12326732,9189349
17-03-2025,Dipka,Night,600,528,72,408,4224,141.6,3967.14,2000,1641406,11107992,9466586
17-03-2025,Korba,Evening,600,516,84,432,4128,260.4,5085.84,1333,1836394,9663096,7826702
18-03-2025,Dipka,Morning,600,552,48,384,4416,214.8,5688.17,2000,2334918,15926876,13591958
18-03-2025,Dipka,Night,600,564,36,420,4512,188.4,5976.27,2000,2452408,16733556,14281148
20-03-2025,Dipka,Night,600,540,60,396,4320,72,5903.5,2000,2415600,16529800,14114200
22-03-2025,Kusmunda,Morning,600,552,48,384,4416,178.8,5742.93,2500,3215811.5,12634446,9418634.5
22-03-2025,Kusmunda,Evening,600,564,36,396,4512,183.6,4465.38,2500,2512009,9823836,7311827
17-02-2025,Dipka,Morning,600,516,84,300,4128,54,5049.07,2000,2077678,14137396,12059718
18-02-2025,Kusmunda,Evening,600,588,12,384,4704,250.8,5709.89,2500,3195289.5,12561758,9366468.5
19-02-2025,Kusmunda,Morning,600,552,48,420,4416,272.4,5397,2500,3020000,11873400,8853400
19-02-2025,Korba,Evening,600,564,36,408,4512,116.4,4343.7,1333,1574095,8253030,6678935
22-02-2025,Kusmunda,Morning,600,564,36,336,4512,99.6,5897.67,2500,3298768.5,12974874,9676105.5
23-02-2025,Korba,Morning,600,576,24,348,4608,228,5462.46,1333,1976111,10378674,8402563
23-02-2025,Korba,Evening,600,552,48,444,4416,289.2,5006.7,1333,1810295,9512730,7702435
24-02-2025,Korba,Night,600,588,12,372,4704,237.6,5500.86,1333,1987301,10451634,8464333
25-02-2025,Kusmunda,Night,600,552,48,408,4416,135.6,6065.08,2500,3393644,13343176,9949532
01-06-2025,Korba,Morning,600,552,48,372,4416,99.6,4813.88,1333,1744308,9146372,7402064
02-06-2025,Korba,Morning,600,564,36,396,4512,200.4,4610.14,1333,1671199,8759266,7088067
03-06-2025,Korba,Evening,600,564,36,396,4512,105.6,4603.97,1333,1671039.5,8747543,7076503.5
04-06-2025,Kusmunda,Night,600,528,72,372,4224,56.4,4535.13,2500,2550471.5,9977286,7426814.5
05-06-2025,Korba,Evening,600,540,60,384,4320,202.8,4537.16,1333,1650656,8620604,6969948
19-09-2025,Kusmunda,Morning,600,504,96,336,4032,98.4,5582.51,2500,3125780.5,12281522,9155741.5
20-09-2025,Kusmunda,Evening,600,564,36,384,4512,214.8,6270.37,2500,3509653.5,13794814,10285160.5
22-09-2025,Korba,Evening,600,576,24,444,4608,67.2,4822.55,1333,1751942.5,9162845,7410902.5
23-09-2025,Korba,Night,600,564,36,372,4512,241.2,4837.19,1333,1747016.5,9190661,7443644.5
24-09-2025,Dipka,Evening,600,576,24,444,4608,72,5372.09,2000,2206886,15041852,12834966
24-09-2025,Kusmunda,Morning,600,588,12,396,4704,129.6,4951.21,2500,2781015.5,10892662,8111646.5
25-09-2025,Korba,Morning,600,576,24,360,4608,126,4537.26,1333,1644391,8620794,6976403
27-09-2025,Kusmunda,Evening,600,528,72,372,4224,142.8,5585.51,2500,3128480.5,12288122,9159641.5
09-01-2025,Korba,Night,600,588,12,372,4704,267.6,5491.88,1333,1978608,10434572,8455964
12-01-2025,Kusmunda,Morning,600,540,60,312,4320,220.8,5365.52,2500,3004386,11804144,8799758
14-01-2025,Dipka,Evening,600,564,36,336,4512,182.4,6280.55,2000,2570820,17585540,15014720
15-01-2025,Korba,Morning,600,540,60,384,4320,106.8,5498.43,1333,1980800.5,10447017,8466216.5
17-01-2025,Kusmunda,Evening,600,528,72,360,4224,234,5611.2,2500,3143360,12344640,9201280
02-05-2025,Dipka,Morning,600,540,60,384,4320,157.2,5862.13,2000,2403552,16413964,14010412
02-05-2025,Kusmunda,Evening,600,564,36,372,4512,193.2,5623.96,2500,3149428,12372712,9223284
02-05-2025,Korba,Evening,600,540,60,384,4320,231.6,4761.84,1333,1724394,9047496,7323102
04-05-2025,Korba,Evening,600,564,36,396,4512,140.4,4793.56,1333,1736996,9107764,7370768
05-05-2025,Dipka,Evening,600,516,84,360,4128,250.8,5442.54,2000,2233066,15239112,13006046
05-05-2025,Korba,Night,600,552,48,432,4416,86.4,4847.85,1333,1757047.5,9210915,7453867.5
06-05-2025,Dipka,Night,600,528,72,324,4224,146.4,6189.1,2000,2531990,17329480,14797490
07-05-2025,Kusmunda,Evening,600,600,0,408,4800,102,5531.9,2500,3095895,12170180,9074285
07-05-2025,Korba,Morning,600,552,48,408,4416,176.4,5091.39,1333,1842286.5,9673641,7831354.5
07-05-2025,Korba,Evening,600,540,60,396,4320,92.4,4721.93,1333,1711275.5,8971667,7260391.5
08-05-2025,Korba,Evening,600,504,96,336,4032,378,5553.67,1333,2006234.5,10551973,8545738.5
10-05-2025,Kusmunda,Night,600,516,84,372,4128,86.4,4210.6,2500,2368030,9263320,6895290
24-08-2025,Kusmunda,Evening,600,504,96,276,4032,182.4,5795.06,2500,3241383,12749132,9507749
24-08-2025,Korba,Evening,600,552,48,312,4416,168,4834.92,1333,1747822,9186348,7438526
26-08-2025,Dipka,Night,600,576,24,420,4608,130.8,4404.28,2000,1813262,12331984,10518722
24-04-2025,Dipka,Night,600,528,72,324,4224,218.4,5324.14,2000,2180456,14907592,12727136
24-04-2025,Kusmunda,Evening,600,552,48,396,4416,160.8,5409.63,2500,3026946.5,11901186,8874239.5
26-04-2025,Kusmunda,Morning,600,564,36,456,4512,178.8,6273.57,2500,3503913.5,13801854,10297940.5
30-04-2025,Kusmunda,Morning,600,552,48,360,4416,343.2,4827.1,2500,2711905,10619620,7907715
30-04-2025,Kusmunda,Evening,600,576,24,396,4608,56.4,5616.84,2500,3141862,12357048,9215186
01-05-2025,Kusmunda,Night,600,540,60,348,4320,342,5692.07,2500,3182188.5,12522554,9340365.5
13-08-2025,Kusmunda,Night,600,564,36,348,4512,97.2,4958.76,2500,2780568,10909272,8128704
14-08-2025,Dipka,Morning,600,588,12,408,4704,213.6,5028.14,2000,2066006,14078792,12012786
14-08-2025,Kusmunda,Morning,600,516,84,384,4128,212.4,6024.59,2500,3370724.5,13254098,9883373.5
17-08-2025,Kusmunda,Morning,600,564,36,372,4512,249.6,4400.97,2500,2471883.5,9682134,7210250.5
18-08-2025,Dipka,Morning,600,552,48,432,4416,180,5291,2000,2174900,14814800,12639900
18-08-2025,Dipka,Evening,600,552,48,408,4416,142.8,5764.21,2000,2363434,16139788,13776354
18-08-2025,Dipka,Night,600,552,48,384,4416,331.2,5852.23,2000,2392442,16386244,13993802
20-08-2025,Dipka,Morning,600,564,36,396,4512,308.4,4892.87,2000,2011048,13700036,11688988
20-08-2025,Dipka,Night,600,528,72,408,4224,157.2,4788.31,2000,1968574,13407268,11438694
22-08-2025,Dipka,Night,600,576,24,396,4608,195.6,5176.32,2000,2130728,14493696,12362968
05-12-2025,Dipka,Morning,600,492,108,396,3936,38.4,6192.3,2000,2533270,17338440,14805170
10-12-2025,Dipka,Night,600,576,24,408,4608,43.2,5325.18,2000,2185572,14910504,12724932
10-12-2025,Kusmunda,Morning,600,552,48,372,4416,248.4,5124.82,2500,2875001,11274604,8399603
12-12-2025,Dipka,Morning,600,552,48,360,4416,133.2,5268.28,2000,2163462,14751184,12587722
30-03-2025,Kusmunda,Morning,600,552,48,384,4416,100.8,5700.82,2500,3192651,12541804,9349153
31-03-2025,Kusmunda,Night,600,528,72,372,4224,182.4,6086.36,2500,3400848,13389992,9989144
31-03-2025,Korba,Morning,600,552,48,360,4416,145.2,5396.5,1333,1948975,10253350,8304375
01-04-2025,Dipka,Morning,600,588,12,480,4704,136.8,5141.72,2000,2116038,14396816,12280778
01-04-2025,Korba,Evening,600,540,60,312,4320,168,5205.49,1333,1881471.5,9890431,8008959.5
15-07-2025,Kusmunda,Morning,600,528,72,384,4224,241.2,5012.71,2500,2809490.5,11027962,8218471.5
16-07-2025,Kusmunda,Evening,600,564,36,384,4512,237.6,4669.19,2500,2625154.5,10272218,7647063.5
17-07-2025,Dipka,Night,600,564,36,408,4512,190.8,5553.44,2000,2279426,15549632,13270206
17-07-2025,Kusmunda,Evening,600,516,84,324,4128,100.8,5509.18,2500,3083949,12120196,9036247
19-07-2025,Kusmunda,Morning,600,504,96,348,4032,338.4,6360.1,2500,3555355,13992220,10436865
19-07-2025,Kusmunda,Night,600,552,48,384,4416,169.2,5265,2500,2949550,11583000,8633450
20-07-2025,Kusmunda,Morning,600,552,48,348,4416,172.8,5361.34,2500,3003587,11794948,8791361
23-07-2025,Dipka,Night,600,564,36,420,4512,162,3864.55,2000,1599620,10820740,9221120
23-07-2025,Kusmunda,Morning,600,528,72,360,4224,187.2,5486.2,2500,3071510,12069640,8998130
23-07-2025,Kusmunda,Night,600,540,60,324,4320,199.2,6060.57,2500,3389863.5,13333254,9943390.5
06-11-2025,Dipka,Evening,600,552,48,396,4416,126,6346.05,2000,2599370,17768940,15169570
08-11-2025,Kusmunda,Morning,600,528,72,336,4224,118.8,6016.96,2500,3367378,13237312,9869934
09-11-2025,Kusmunda,Evening,600,564,36,396,4512,310.8,6048.64,2500,3373802,13307008,9933206
11-11-2025,Dipka,Evening,600,564,36,396,4512,242.4,5220.4,2000,2149960,14617120,12467160
11-11-2025,Kusmunda,Morning,600,540,60,408,4320,118.8,5167.64,2500,2897702,11368808,8471106
12-11-2025,Kusmunda,Night,600,576,24,396,4608,150,5574.39,2500,3125164.5,12263658,9138493.5
25-02-2025,Korba,Evening,600,576,24,456,4608,236.4,4525.91,1333,1636568.5,8599229,6962660.5
27-02-2025,Korba,Morning,600,552,48,408,4416,117.6,4807.23,1333,1742080.5,9133737,7391656.5
03-03-2025,Korba,Morning,600,528,72,372,4224,55.2,4282.3,1333,1555905,8136370,6580465
04-03-2025,Dipka,Morning,600,576,24,396,4608,94.8,4821.16,2000,1980764,13499248,11518484
04-03-2025,Korba,Night,600,528,72,396,4224,183.6,5218.56,1333,1888296,9915264,8026968
05-03-2025,Dipka,Morning,600,576,24,432,4608,120,5380.31,2000,2208374,15064868,12856494
16-06-2025,Dipka,Night,600,588,12,456,4704,139.2,5845.91,2000,2395664,16368548,13972884
16-06-2025,Kusmunda,Evening,600,564,36,324,4512,225.6,5285.84,2500,2965062,11628848,8663786
17-06-2025,Dipka,Night,600,576,24,432,4608,106.8,6028.68,2000,2471672,16880304,14408632
17-06-2025,Kusmunda,Evening,600,504,96,312,4032,126,5734.29,2500,3212359.5,12615438,9403078.5
28-01-2025,Dipka,Night,600,540,60,348,4320,315.6,5537.65,2000,2275060,15505420,13230360
01-02-2025,Dipka,Evening,600,588,12,468,4704,211.2,4839.73,2000,1993542,13551244,11557702
01-02-2025,Dipka,Night,600,540,60,396,4320,139.2,5433.62,2000,2235998,15214136,12978138
05-02-2025,Kusmunda,Morning,600,528,72,348,4224,151.2,5036.6,2500,2826280,11080520,8254240
21-05-2025,Kusmunda,Night,600,528,72,372,4224,152.4,5265.75,2500,2952512.5,11584650,8632137.5
23-05-2025,Dipka,Night,600,576,24,432,4608,256.8,6143.4,2000,2511460,17201520,14690060
23-05-2025,Korba,Morning,600,576,24,456,4608,129.6,5189.96,1333,1876036,9860924,7984888
24-05-2025,Dipka,Evening,600,564,36,408,4512,199.2,5784.56,2000,2378524,16196768,13818244
27-05-2025,Dipka,Morning,600,540,60,408,4320,86.4,5702.29,2000,2340266,15966412,13626146
28-05-2025,Kusmunda,Morning,600,540,60,336,4320,160.8,5195.35,2500,2913692.5,11429770,8516077.5
08-09-2025,Kusmunda,Evening,600,564,36,348,4512,90,5757.05,2500,3225177.5,12665510,9440332.5
08-09-2025,Korba,Morning,600,552,48,396,4416,106.8,6338.32,1333,2276462,12042808,9766346
09-09-2025,Korba,Night,600,516,84,384,4128,116.4,4402.49,1333,1599571.5,8364731,6765159.5
10-09-2025,Dipka,Night,600,492,108,420,3936,70.8,6496.82,2000,2656778,18191096,15534318
10-09-2025,Korba,Evening,600,564,36,396,4512,165.6,5522.52,1333,1987532,10492788,8505256
11-09-2025,Kusmunda,Evening,600,552,48,360,4416,180,5111.27,2500,2869998.5,11244794,8374795.5
11-09-2025,Korba,Morning,600,576,24,336,4608,62.4,5296.69,1333,1913941.5,10063711,8149769.5
11-09-2025,Korba,Evening,600,552,48,432,4416,116.4,5217.62,1333,1883917,9913478,8029561
12-09-2025,Dipka,Morning,600,516,84,336,4128,40.8,5428.75,2000,2232550,15200500,12967950
12-09-2025,Dipka,Evening,600,552,48,360,4416,140.4,5598.47,2000,2297988,15675716,13377728
14-09-2025,Kusmunda,Evening,600,552,48,360,4416,217.2,4572.92,2500,2569956,10060424,7490468
14-09-2025,Korba,Morning,600,564,36,420,4512,163.2,4427.64,1333,1602074,8412516,6810442
15-09-2025,Korba,Night,600,588,12,396,4704,285.6,5787.83,1333,2086990.5,10996877,8909886.5
16-09-2025,Dipka,Morning,600,564,36,348,4512,82.8,4766.25,2000,1965100,13345500,11380400
17-09-2025,Dipka,Night,600,504,96,360,4032,216,5559.39,2000,2286406,15566292,13279886
29-12-2025,Kusmunda,Night,600,564,36,288,4512,260.4,5620.07,2500,3150388.5,12364154,9213765.5
01-01-2025,Korba,Night,600,552,48,420,4416,108,3963.28,1333,1444148,7530232,6086084
02-01-2025,Dipka,Night,600,576,24,408,4608,184.8,5423.89,2000,2230506,15186892,12956386
02-01-2025,Korba,Evening,600,528,72,348,4224,154.8,4706.85,1333,1707597.5,8943015,7235417.5
04-01-2025,Kusmunda,Morning,600,540,60,384,4320,97.2,4886.6,2500,2738430,10750520,8012090
05-01-2025,Korba,Morning,600,528,72,408,4224,188.4,4814.45,1333,1740457.5,9147455,7406997.5
07-01-2025,Dipka,Evening,600,600,0,456,4800,117.6,5080.32,2000,2090078,14224896,12134818
30-04-2025,Dipka,Morning,600,576,24,432,4608,74.4,6316.82,2000,2588628,17687096,15098468
01-05-2025,Kusmunda,Morning,600,564,36,408,4512,163.2,5119.34,2500,2869537,11262548,8393011
01-05-2025,Korba,Morning,600,552,48,408,4416,134.4,4300.76,1333,1570066,8171444,6601378
03-05-2025,Korba,Evening,600,492,108,360,3936,360,5189.13,1333,1872545.5,9859347,7986801.5
05-05-2025,Dipka,Night,600,528,72,348,4224,164.4,5634.49,2000,2307696,15776572,13468876
05-05-2025,Kusmunda,Evening,600,540,60,360,4320,151.2,5560.19,2500,3113804.5,12232418,9118613.5
20-01-2025,Dipka,Evening,600,564,36,420,4512,217.2,4775.29,2000,1964116,13370812,11406696
21-01-2025,Korba,Evening,600,540,60,384,4320,117.6,5751.64,1333,2070474,10928116,8857642
23-01-2025,Kusmunda,Evening,600,564,36,396,4512,90,4618.99,2500,2594544.5,10161778,7567233.5
24-01-2025,Korba,Evening,600,540,60,396,4320,84,5040.8,1333,1820630,9577520,7756890
26-01-2025,Dipka,Evening,600,564,36,408,4512,159.6,5636.94,2000,2311126,15783432,13472306
27-01-2025,Korba,Night,600,564,36,372,4512,126,4488.41,1333,1631143.5,8527979,6896835.5
28-01-2025,Dipka,Night,600,540,60,348,4320,315.6,5537.65,2000,2275060,15505420,13230360
13-05-2025,Dipka,Evening,600,564,36,444,4512,184.8,5595.94,2000,2297276,15668632,13371356
14-05-2025,Dipka,Night,600,564,36,444,4512,187.2,4365.5,2000,1801400,12223400,10422000
14-05-2025,Kusmunda,Evening,600,540,60,408,4320,138,4354.44,2500,2455892,9579768,7123876
15-05-2025,Kusmunda,Morning,600,540,60,372,4320,80.4,4612.15,2500,2588882.5,10146730,7557847.5
18-05-2025,Dipka,Night,600,516,84,360,4128,93.6,5894.51,2000,2418104,16504628,14086524
01-09-2025,Dipka,Evening,600,552,48,396,4416,184.8,5501.6,2000,2260740,15404480,13143740
04-12-2025,Korba,Evening,600,564,36,408,4512,204,5381.66,1333,1939931,10225154,8285223
06-12-2025,Dipka,Morning,600,564,36,384,4512,109.2,5473.7,2000,2247530,15326360,13078830
06-12-2025,Korba,Night,600,552,48,396,4416,219.6,3940.56,1333,1440146,7487064,6046918
07-12-2025,Dipka,Evening,600,528,72,372,4224,45.6,4858.9,2000,2003460,13604920,11601460
08-12-2025,Dipka,Evening,600,516,84,336,4128,208.8,5308.37,2000,2177148,14863436,12686288
08-12-2025,Kusmunda,Morning,600,576,24,420,4608,177.6,5217.24,2500,2928182,11477928,8549746
08-12-2025,Korba,Night,600,576,24,408,4608,169.2,4833.39,1333,1753186.5,9183441,7430254.5
10-12-2025,Korba,Night,600,552,48,324,4416,144,4073.73,1333,1474905.5,7740087,6265181.5
25-03-2025,Kusmunda,Evening,600,540,60,420,4320,124.8,4784.03,2500,2682666.5,10524866,7842199.5
27-03-2025,Dipka,Evening,600,588,12,456,4704,111.6,4734.99,2000,1946296,13257972,11311676
27-03-2025,Kusmunda,Evening,600,564,36,420,4512,279.6,5102.32,2500,2861976,11225104,8363128
29-03-2025,Kusmunda,Evening,600,576,24,372,4608,151.2,5174.73,2500,2899451.5,11384406,8484954.5
30-03-2025,Korba,Morning,600,492,108,336,3936,96,3939.3,1333,1433205,7484670,6051465
30-03-2025,Korba,Evening,600,600,0,468,4800,360,4721.06,1333,1703921,8970014,7266093
31-03-2025,Dipka,Evening,600,552,48,468,4416,212.4,5692.69,2000,2337376,15939532,13602156
31-03-2025,Kusmunda,Morning,600,540,60,372,4320,144,5468.94,2500,3062017,12031668,8969651
01-04-2025,Dipka,Night,600,504,96,384,4032,140.4,4682.29,2000,1929066,13110412,11181346
02-04-2025,Kusmunda,Morning,600,552,48,384,4416,159.6,4977.85,2500,2795867.5,10951270,8155402.5
14-07-2025,Dipka,Night,600,552,48,420,4416,226.8,5311.26,2000,2177654,14871528,12693874
14-07-2025,Kusmunda,Evening,600,540,60,360,4320,54,6006.1,2500,3358855,13213420,9854565
16-07-2025,Korba,Night,600,552,48,372,4416,193.2,4775.11,1333,1731588.5,9072709,7341120.5
17-07-2025,Dipka,Morning,600,540,60,444,4320,284.4,5678.26,2000,2329354,15899128,13569774
17-07-2025,Korba,Evening,600,564,36,384,4512,20.4,4975.83,1333,1797690.5,9454077,7656386.5
19-07-2025,Korba,Night,600,504,96,360,4032,81.6,5521.16,1333,1988756,10490204,8501448
20-07-2025,Korba,Morning,600,528,72,384,4224,244.8,5430.12,1333,1964592,10317228,8352636
21-07-2025,Dipka,Evening,600,552,48,396,4416,260.4,5819.15,2000,2379010,16293620,13914610
26-10-2025,Kusmunda,Night,600,564,36,396,4512,126,4063.31,2500,2287970.5,8939282,6651311.5
27-10-2025,Dipka,Night,600,540,60,384,4320,157.2,4630.48,2000,1901592,12965344,11063752
27-10-2025,Kusmunda,Evening,600,576,24,384,4608,106.8,4778.38,2500,2682109,10512436,7830327
28-10-2025,Dipka,Night,600,564,36,432,4512,170.4,4730.72,2000,1943938,13246016,11302078
31-10-2025,Dipka,Night,600,564,36,432,4512,67.2,4938.13,2000,2031302,13826764,11795462
02-11-2025,Korba,Evening,600,564,36,384,4512,212.4,4608.9,1333,1674815,8756910,7082095
16-02-2025,Kusmunda,Night,600,576,24,420,4608,213.6,4886.76,2500,2742368,10750872,8008504
17-02-2025,Dipka,Night,600,576,24,420,4608,105.6,4620.44,2000,1905076,12937232,11032156
17-02-2025,Kusmunda,Evening,600,552,48,312,4416,84,6060.84,2500,3382762,13333848,9951086
18-02-2025,Kusmunda,Night,600,528,72,336,4224,180,5309.21,2500,2976115.5,11680262,8704146.5
19-02-2025,Dipka,Morning,600,576,24,384,4608,169.2,4812.67,2000,1979618,13475476,11495858
19-02-2025,Korba,Night,600,564,36,396,4512,158.4,6159.72,1333,2216302,11703468,9487166
27-03-2025,Dipka,Evening,600,588,12,456,4704,111.6,4734.99,2000,1946296,13257972,11311676
27-03-2025,Kusmunda,Evening,600,564,36,420,4512,279.6,5102.32,2500,2861976,11225104,8363128
29-03-2025,Kusmunda,Evening,600,576,24,372,4608,151.2,5174.73,2500,2899451.5,11384406,8484954.5
30-03-2025,Korba,Morning,600,492,108,336,3936,96,3939.3,1333,1433205,7484670,6051465
30-03-2025,Korba,Evening,600,600,0,468,4800,360,4721.06,1333,1703921,8970014,7266093
31-03-2025,Dipka,Evening,600,552,48,468,4416,212.4,5692.69,2000,2337376,15939532,13602156
31-03-2025,Kusmunda,Morning,600,540,60,372,4320,144,5468.94,2500,3062017,12031668,8969651
01-04-2025,Dipka,Night,600,504,96,384,4032,140.4,4682.29,2000,1929066,13110412,11181346
02-04-2025,Kusmunda,Morning,600,552,48,384,4416,159.6,4977.85,2500,2795867.5,10951270,8155402.5
03-04-2025,Dipka,Night,600,480,120,372,3840,103.2,5065,2000,2083850,14182000,12098150
16-07-2025,Korba,Night,600,552,48,372,4416,193.2,4775.11,1333,1731588.5,9072709,7341120.5
17-07-2025,Dipka,Morning,600,540,60,444,4320,284.4,5678.26,2000,2329354,15899128,13569774
17-07-2025,Korba,Evening,600,564,36,384,4512,20.4,4975.83,1333,1797690.5,9454077,7656386.5
19-07-2025,Korba,Night,600,504,96,360,4032,81.6,5521.16,1333,1988756,10490204,8501448
03-09-2025,Korba,Morning,600,576,24,432,4608,114,4836,1333,1744700,9188400,7443700
04-09-2025,Dipka,Morning,600,564,36,372,4512,235.2,4625.85,2000,1907540,12952380,11044840
04-09-2025,Dipka,Evening,600,540,60,408,4320,260.4,6271.32,2000,2568178,17559696,14991518
05-09-2025,Dipka,Evening,600,528,72,384,4224,106.8,5581.77,2000,2288958,15628956,13339998
08-09-2025,Kusmunda,Evening,600,564,36,348,4512,90,5757.05,2500,3225177.5,12665510,9440332.5
08-09-2025,Korba,Morning,600,552,48,396,4416,106.8,6338.32,1333,2276462,12042808,9766346
09-09-2025,Korba,Night,600,516,84,384,4128,116.4,4402.49,1333,1599571.5,8364731,6765159.5
01-01-2025,Korba,Night,600,552,48,420,4416,108,3963.28,1333,1444148,7530232,6086084
02-01-2025,Dipka,Night,600,576,24,408,4608,184.8,5423.89,2000,2230506,15186892,12956386
02-01-2025,Korba,Evening,600,528,72,348,4224,154.8,4706.85,1333,1707597.5,8943015,7235417.5
04-01-2025,Kusmunda,Morning,600,540,60,384,4320,97.2,4886.6,2500,2738430,10750520,8012090
05-01-2025,Korba,Morning,600,528,72,408,4224,188.4,4814.45,1333,1740457.5,9147455,7406997.5
07-01-2025,Dipka,Evening,600,600,0,456,4800,117.6,5080.32,2000,2090078,14224896,12134818
08-01-2025,Kusmunda,Night,600,540,60,384,4320,150,5116.98,2500,2871339,11257356,8386017
08-01-2025,Korba,Night,600,528,72,372,4224,159.6,4617.61,1333,1674863.5,8773459,7098595.5
